longitude,latitude,room_type
103.85181,1.32574,Entire home/apt
103.89735999999999,1.31603,Entire home/apt
103.89773000000001,1.31513,Entire home/apt
103.84109000000001,1.29209,Entire home/apt
103.85733,1.31625,Entire home/apt
103.85342,1.3148600000000001,Entire home/apt
103.85351999999999,1.3139100000000001,Entire home/apt
103.85334,1.3129899999999999,Entire home/apt
103.85346,1.31378,Entire home/apt
103.84499,1.32522,Entire home/apt
103.85146,1.32202,Entire home/apt
103.8449,1.2748700000000002,Entire home/apt
103.83805,1.29549,Entire home/apt
103.84106,1.29326,Entire home/apt
103.83921,1.3045,Private room
103.8488,1.32846,Entire home/apt
103.84382,1.41221,Private room
103.78758,1.28122,Private room
103.84785,1.30649,Entire home/apt
103.85334,1.31999,Entire home/apt
103.84867,1.3282200000000002,Entire home/apt
103.84993,1.30142,Entire home/apt
103.8428,1.2943799999999999,Entire home/apt
103.85148000000001,1.3236,Entire home/apt
103.87861,1.31136,Entire home/apt
103.83985,1.29694,Entire home/apt
103.84696,1.32666,Entire home/apt
103.8394,1.29694,Entire home/apt
103.85441,1.3140100000000001,Entire home/apt
103.8549,1.3152700000000002,Entire home/apt
103.84675,1.28288,Entire home/apt
103.85441999999999,1.31529,Entire home/apt
103.8428,1.29338,Entire home/apt
103.82773,1.29454,Entire home/apt
103.84478,1.32569,Entire home/apt
103.85178,1.3215299999999999,Entire home/apt
103.84705,1.2754,Entire home/apt
103.86558000000001,1.3206200000000001,Entire home/apt
103.8418,1.2942,Entire home/apt
103.85325,1.32108,Entire home/apt
103.86211999999999,1.30265,Entire home/apt
103.86265999999999,1.3027799999999998,Entire home/apt
103.85458,1.31186,Entire home/apt
103.84529,1.2735,Entire home/apt
103.8392,1.2963,Entire home/apt
103.84042,1.2960399999999999,Entire home/apt
103.84359,1.27519,Entire home/apt
103.86214,1.30193,Entire home/apt
103.86028,1.31348,Entire home/apt
103.75631,1.3154700000000001,Entire home/apt
103.86358,1.30302,Entire home/apt
103.75795,1.31568,Entire home/apt
103.83198,1.2823,Entire home/apt
103.85894,1.31312,Entire home/apt
103.8371,1.2964,Entire home/apt
103.86143,1.30145,Entire home/apt
103.86287,1.30277,Entire home/apt
103.86200000000001,1.30167,Entire home/apt
103.86206999999999,1.30263,Entire home/apt
103.84863,1.31976,Private room
103.86353000000001,1.30312,Entire home/apt
103.86315,1.3029600000000001,Entire home/apt
103.82974,1.2824200000000001,Entire home/apt
103.85454,1.31437,Entire home/apt
103.86126,1.3020200000000002,Entire home/apt
103.75839,1.31589,Entire home/apt
103.88298,1.31487,Private room
103.84546,1.2746,Entire home/apt
103.83935,1.30139,Entire home/apt
103.86155,1.30152,Entire home/apt
103.86183,1.30318,Entire home/apt
103.75685,1.31676,Entire home/apt
103.86283,1.30217,Entire home/apt
103.84711,1.32802,Entire home/apt
103.83328,1.284,Entire home/apt
103.8467,1.2820200000000002,Entire home/apt
103.90128,1.4106100000000001,Entire home/apt
103.84666999999999,1.2735,Entire home/apt
103.84097,1.28185,Entire home/apt
103.8403,1.3054299999999999,Entire home/apt
103.84597,1.28175,Entire home/apt
103.85982,1.31215,Private room
103.83140999999999,1.37478,Private room
103.84917,1.32867,Entire home/apt
103.84846999999999,1.28872,Entire home/apt
103.91189,1.32087,Entire home/apt
103.74332,1.33405,Entire home/apt
103.84679,1.27352,Entire home/apt
103.84329,1.29462,Entire home/apt
103.85181,1.28146,Entire home/apt
103.84586999999999,1.2753299999999999,Entire home/apt
103.78316,1.28108,Entire home/apt
103.78891,1.31587,Entire home/apt
103.84002,1.3048799999999998,Entire home/apt
103.78188,1.33875,Private room
103.84399,1.2819200000000002,Entire home/apt
103.85547,1.31623,Entire home/apt
103.82892,1.2844799999999998,Entire home/apt
103.84253000000001,1.29309,Entire home/apt
103.78372,1.33835,Private room
103.85069,1.31722,Entire home/apt
103.74125,1.33503,Entire home/apt
103.88348,1.31015,Entire home/apt
103.84194000000001,1.30034,Entire home/apt
103.83823000000001,1.2949700000000002,Entire home/apt
103.83978,1.29649,Entire home/apt
103.9053,1.3054299999999999,Entire home/apt
103.84682,1.2821,Entire home/apt
103.88165,1.3189600000000001,Entire home/apt
103.78371,1.28271,Entire home/apt
103.85265,1.31101,Entire home/apt
103.883,1.31199,Private room
103.844,1.28179,Entire home/apt
103.85753000000001,1.31556,Entire home/apt
103.85435,1.311,Entire home/apt
103.82708000000001,1.31071,Entire home/apt
103.85372,1.3098299999999998,Entire home/apt
103.74193000000001,1.33675,Entire home/apt
103.88599,1.31534,Entire home/apt
103.92515,1.30592,Entire home/apt
103.83928,1.2959200000000002,Entire home/apt
103.84685,1.32829,Entire home/apt
103.84506,1.3174299999999999,Entire home/apt
103.85452,1.31276,Entire home/apt
103.88195999999999,1.31962,Entire home/apt
103.744,1.3344799999999999,Entire home/apt
103.8607,1.3124,Private room
103.8356,1.29775,Entire home/apt
103.85125,1.29786,Private room
103.81730999999999,1.28979,Entire home/apt
103.84761999999999,1.32657,Entire home/apt
103.83426999999999,1.27445,Entire home/apt
103.83995,1.29463,Entire home/apt
103.88727,1.31285,Entire home/apt
103.85202,1.32216,Entire home/apt
103.82998,1.28376,Entire home/apt
103.83261999999999,1.27387,Entire home/apt
103.74386,1.3353899999999999,Entire home/apt
103.85200999999999,1.30962,Entire home/apt
103.87109,1.29619,Entire home/apt
103.93345,1.30986,Private room
103.83044,1.29259,Entire home/apt
103.8985,1.31559,Entire home/apt
103.82821,1.29477,Entire home/apt
103.83153,1.28283,Entire home/apt
103.83126,1.2925200000000001,Entire home/apt
103.8338,1.2847600000000001,Entire home/apt
103.83067,1.2947600000000001,Entire home/apt
103.82975,1.2945200000000001,Entire home/apt
103.84172,1.29488,Entire home/apt
103.84433,1.28175,Entire home/apt
103.8314,1.2834299999999998,Entire home/apt
103.8318,1.2818200000000002,Entire home/apt
103.83376,1.28494,Entire home/apt
103.83254000000001,1.28411,Entire home/apt
103.8655,1.32188,Entire home/apt
103.8317,1.28216,Entire home/apt
103.83147,1.28235,Entire home/apt
103.83125,1.28257,Private room
103.84786,1.28729,Shared room
103.83211,1.28407,Entire home/apt
103.83239,1.28203,Entire home/apt
103.83157,1.28365,Entire home/apt
103.83025,1.29425,Entire home/apt
103.84553000000001,1.27398,Entire home/apt
103.83131999999999,1.2932299999999999,Entire home/apt
103.75164000000001,1.35673,Entire home/apt
103.84861,1.32675,Entire home/apt
103.85566999999999,1.3114700000000001,Entire home/apt
103.84885,1.3057299999999998,Shared room
103.91226,1.3171,Private room
103.86348000000001,1.36565,Private room
103.85391,1.29624,Entire home/apt
103.84873,1.3021200000000002,Entire home/apt
103.83317,1.27403,Entire home/apt
103.85245,1.32227,Entire home/apt
103.88452,1.31341,Entire home/apt
103.79247,1.3131899999999999,Entire home/apt
103.83396,1.28224,Entire home/apt
103.88513,1.3131,Private room
103.83975,1.2966600000000001,Entire home/apt
103.85133,1.32281,Entire home/apt
103.84694,1.32655,Entire home/apt
103.83843,1.29703,Entire home/apt
103.84867,1.3274299999999999,Entire home/apt
103.83256,1.2728899999999999,Entire home/apt
103.84872,1.32389,Private room
103.85417,1.30987,Entire home/apt
103.88514,1.31489,Entire home/apt
103.85263,1.32446,Entire home/apt
103.83388000000001,1.27419,Entire home/apt
103.84791,1.28611,Private room
103.91461,1.32417,Private room
103.83287,1.2731700000000001,Entire home/apt
103.85540999999999,1.30818,Private room
103.77711,1.4284299999999999,Private room
103.85606999999999,1.30869,Private room
103.8325,1.27369,Entire home/apt
103.85377,1.32441,Entire home/apt
103.8326,1.29867,Entire home/apt
103.84026999999999,1.31152,Entire home/apt
103.85771,1.31554,Entire home/apt
103.86334000000001,1.32026,Entire home/apt
103.83315,1.27424,Entire home/apt
103.85322,1.31992,Entire home/apt
103.83964,1.31702,Entire home/apt
103.84708,1.32869,Entire home/apt
103.83296,1.27393,Entire home/apt
103.86416,1.31646,Entire home/apt
103.84074,1.29675,Entire home/apt
103.85405,1.31482,Entire home/apt
103.8346,1.27255,Entire home/apt
103.8483,1.3030000000000002,Entire home/apt
103.86778000000001,1.32772,Entire home/apt
103.84347,1.2977299999999998,Private room
103.80503,1.28966,Entire home/apt
103.83412,1.2722799999999999,Entire home/apt
103.83221999999999,1.27283,Entire home/apt
103.91484,1.32142,Private room
103.85623000000001,1.3145,Entire home/apt
103.8474,1.32869,Entire home/apt
103.80658000000001,1.29144,Entire home/apt
103.85863,1.3162,Entire home/apt
103.88552,1.31093,Entire home/apt
103.87732,1.31152,Entire home/apt
103.85764,1.31657,Entire home/apt
103.88368,1.3123799999999999,Entire home/apt
103.84867,1.3275700000000001,Entire home/apt
103.85462,1.31372,Entire home/apt
103.88834,1.30524,Entire home/apt
103.84756999999999,1.32671,Entire home/apt
103.84704,1.30528,Entire home/apt
103.85083,1.3179100000000001,Entire home/apt
103.86468,1.32712,Entire home/apt
103.848,1.31372,Entire home/apt
103.85338,1.31351,Entire home/apt
103.7359,1.3376700000000001,Private room
103.85463,1.30407,Private room
103.85200999999999,1.32187,Entire home/apt
103.84552,1.28362,Entire home/apt
103.85404,1.30738,Private room
103.82556,1.26735,Entire home/apt
103.74319,1.33628,Entire home/apt
103.84773,1.32697,Entire home/apt
103.91450999999999,1.32559,Private room
103.85316,1.2811700000000001,Entire home/apt
103.85279,1.32364,Entire home/apt
103.84915,1.30385,Shared room
103.85418,1.3226,Entire home/apt
103.83824,1.29895,Entire home/apt
103.85351,1.30982,Entire home/apt
103.87366999999999,1.31118,Entire home/apt
103.85383,1.32237,Entire home/apt
103.83885,1.29473,Entire home/apt
103.8397,1.29998,Entire home/apt
103.85436999999999,1.3138,Entire home/apt
103.85416,1.31608,Entire home/apt
103.85271999999999,1.2998399999999999,Private room
103.86576,1.3272,Entire home/apt
103.8549,1.3139399999999999,Entire home/apt
103.74354,1.33518,Private room
103.84429,1.2838100000000001,Entire home/apt
103.84179,1.29481,Entire home/apt
103.84838,1.32914,Entire home/apt
103.85245,1.32454,Entire home/apt
103.91642,1.32396,Private room
103.89837,1.3159,Entire home/apt
103.89896,1.31607,Entire home/apt
103.83691999999999,1.27629,Private room
103.89296,1.40173,Entire home/apt
103.8522,1.28186,Entire home/apt
103.86326,1.30706,Private room
103.83149,1.2839399999999999,Entire home/apt
103.84734,1.30531,Entire home/apt
103.85417,1.31579,Entire home/apt
103.88079,1.3189600000000001,Entire home/apt
103.86079000000001,1.31421,Entire home/apt
103.78674000000001,1.28057,Entire home/apt
103.85573000000001,1.31161,Private room
103.83112,1.28301,Entire home/apt
103.84509,1.28362,Entire home/apt
103.78941999999999,1.30511,Entire home/apt
103.84985999999999,1.30584,Entire home/apt
103.84014,1.2887899999999999,Entire home/apt
103.87815,1.3113700000000001,Entire home/apt
103.83453,1.2857399999999999,Entire home/apt
103.91475,1.32534,Private room
103.85602,1.3156,Entire home/apt
103.85389,1.3094700000000001,Entire home/apt
103.85306,1.31596,Entire home/apt
103.85025,1.3030700000000002,Entire home/apt
103.84716,1.3003799999999999,Entire home/apt
103.84538,1.28185,Private room
103.84706,1.3767,Entire home/apt
103.85332,1.3208,Entire home/apt
103.84309,1.29504,Entire home/apt
103.85025,1.29974,Entire home/apt
103.83425,1.2728,Entire home/apt
103.85173,1.32196,Entire home/apt
103.89938000000001,1.31146,Entire home/apt
103.85088,1.32227,Entire home/apt
103.83771,1.2961200000000002,Entire home/apt
103.84606,1.3265200000000001,Entire home/apt
103.84317,1.29449,Entire home/apt
103.82695,1.29378,Entire home/apt
103.84628000000001,1.30126,Entire home/apt
103.74342,1.33481,Entire home/apt
103.86851999999999,1.3128600000000001,Private room
103.83221999999999,1.27262,Entire home/apt
103.84109000000001,1.29321,Entire home/apt
103.86379000000001,1.32913,Private room
103.91256,1.31724,Private room
103.85234,1.32283,Entire home/apt
103.82994000000001,1.28326,Entire home/apt
103.88428,1.31389,Private room
103.84868,1.32554,Entire home/apt
103.74183000000001,1.3362,Entire home/apt
103.84378000000001,1.43574,Private room
103.85325,1.32334,Entire home/apt
103.91476,1.3201,Private room
103.91382,1.3174299999999999,Private room
103.80635,1.29019,Entire home/apt
103.91476999999999,1.32415,Private room
103.83824,1.29336,Entire home/apt
103.84166,1.29461,Entire home/apt
103.86679000000001,1.35534,Private room
103.8327,1.27267,Entire home/apt
103.8818,1.31876,Entire home/apt
103.83378,1.28451,Entire home/apt
103.83413,1.2722799999999999,Entire home/apt
103.85485,1.31505,Entire home/apt
103.8345,1.27436,Entire home/apt
103.85313000000001,1.27999,Private room
103.83263000000001,1.27245,Entire home/apt
103.78676999999999,1.2801200000000001,Entire home/apt
103.83310999999999,1.27316,Entire home/apt
103.83419,1.27239,Entire home/apt
103.86799,1.32823,Entire home/apt
103.83098000000001,1.2818,Entire home/apt
103.86676,1.32694,Entire home/apt
103.84711,1.2740799999999999,Entire home/apt
103.89971,1.3111,Entire home/apt
103.85512,1.31423,Entire home/apt
103.79011,1.31421,Entire home/apt
103.88324,1.31415,Entire home/apt
103.82722,1.28305,Entire home/apt
103.82044,1.35304,Entire home/apt
103.9048,1.3253,Private room
103.9074,1.31885,Entire home/apt
103.88946999999999,1.31511,Entire home/apt
103.89305999999999,1.31366,Entire home/apt
103.83533,1.28376,Entire home/apt
103.82991,1.29397,Entire home/apt
103.86155,1.30329,Private room
103.88343,1.31399,Entire home/apt
103.82046,1.35153,Entire home/apt
103.74346,1.3356700000000001,Entire home/apt
103.83816999999999,1.29529,Entire home/apt
103.84008,1.3055,Entire home/apt
103.74566999999999,1.33714,Entire home/apt
103.74257,1.33474,Entire home/apt
103.83659,1.27444,Entire home/apt
103.83806,1.35704,Entire home/apt
103.83063,1.29454,Entire home/apt
103.92331,1.32076,Private room
103.85452,1.31545,Entire home/apt
103.85386,1.32364,Entire home/apt
103.88186,1.3156700000000001,Entire home/apt
103.88535999999999,1.30029,Entire home/apt
103.85365999999999,1.32569,Entire home/apt
103.89816,1.31599,Entire home/apt
103.89851999999999,1.31538,Entire home/apt
103.84600999999999,1.32599,Entire home/apt
103.85848,1.31103,Entire home/apt
103.88708000000001,1.31582,Entire home/apt
103.85389,1.32387,Entire home/apt
103.83991,1.29999,Entire home/apt
103.85248,1.32291,Entire home/apt
103.86327,1.3277299999999999,Entire home/apt
103.9135,1.3169899999999999,Private room
103.83859,1.29484,Entire home/apt
103.91230999999999,1.31857,Private room
103.88202,1.31264,Entire home/apt
103.83055,1.29305,Entire home/apt
103.90565,1.3304200000000002,Entire home/apt
103.85268,1.31469,Entire home/apt
103.85716,1.3151700000000002,Entire home/apt
103.86776,1.3267,Entire home/apt
103.82903,1.2876,Private room
103.84438,1.2822200000000001,Private room
103.84645,1.30582,Entire home/apt
103.83919,1.2977299999999998,Entire home/apt
103.85563,1.31408,Entire home/apt
103.85315,1.31413,Entire home/apt
103.85558,1.31451,Entire home/apt
103.78585,1.28342,Private room
103.85888,1.3166,Entire home/apt
103.94461,1.33031,Entire home/apt
103.83608000000001,1.2971,Private room
103.91333,1.3205799999999999,Entire home/apt
103.88271999999999,1.31372,Entire home/apt
103.8544,1.31616,Entire home/apt
103.82977,1.29436,Entire home/apt
103.84891999999999,1.32613,Entire home/apt
103.85454,1.32417,Entire home/apt
103.88436,1.31561,Entire home/apt
103.84492,1.28155,Entire home/apt
103.85509,1.32561,Entire home/apt
103.82765,1.3173700000000002,Entire home/apt
103.88529,1.2999,Entire home/apt
103.86636,1.32837,Entire home/apt
103.75666,1.31596,Entire home/apt
103.855,1.3151700000000002,Entire home/apt
103.84853000000001,1.30522,Entire home/apt
103.8431,1.28378,Entire home/apt
103.85477,1.31396,Entire home/apt
103.88474000000001,1.29873,Entire home/apt
103.83121,1.28214,Entire home/apt
103.80624,1.2918,Entire home/apt
103.83315,1.28446,Entire home/apt
103.83188,1.3069,Private room
103.83055999999999,1.2833299999999999,Entire home/apt
103.85516,1.31331,Entire home/apt
103.84738,1.2843,Private room
103.85918000000001,1.31124,Entire home/apt
103.80738000000001,1.29576,Entire home/apt
103.83369,1.2833,Entire home/apt
103.8407,1.29485,Entire home/apt
103.8536,1.28016,Entire home/apt
103.83899,1.2962,Entire home/apt
103.83984,1.3096299999999998,Entire home/apt
103.86893,1.32962,Entire home/apt
103.84175,1.29295,Entire home/apt
103.90699000000001,1.32589,Entire home/apt
103.83055999999999,1.28201,Entire home/apt
103.84359,1.27357,Private room
103.82961999999999,1.3732600000000001,Private room
103.86375,1.36435,Private room
103.83492,1.30552,Private room
103.8069,1.29491,Entire home/apt
103.78641,1.28159,Entire home/apt
103.80594,1.2952,Entire home/apt
103.88351999999999,1.31141,Entire home/apt
103.86766,1.35725,Entire home/apt
103.92719,1.34006,Entire home/apt
103.86908000000001,1.33131,Entire home/apt
103.85199,1.2978299999999998,Private room
103.83171999999999,1.28193,Entire home/apt
103.74257,1.33575,Entire home/apt
103.8395,1.2958,Entire home/apt
103.76222,1.30704,Private room
103.83613000000001,1.2761,Private room
103.85354,1.29675,Private room
103.8538,1.3255299999999999,Entire home/apt
103.83551,1.29435,Private room
103.82996999999999,1.28166,Entire home/apt
103.86272,1.30263,Entire home/apt
103.85336,1.3159299999999998,Entire home/apt
103.83282,1.28237,Entire home/apt
103.84878,1.28166,Entire home/apt
103.81336999999999,1.32844,Entire home/apt
103.83111,1.28179,Entire home/apt
103.91164,1.30935,Private room
103.89869,1.30475,Entire home/apt
103.84594,1.28342,Entire home/apt
103.7813,1.3039100000000001,Private room
103.84731,1.31809,Entire home/apt
103.87361,1.3111700000000002,Private room
103.8534,1.29598,Private room
103.8527,1.31564,Entire home/apt
103.84907,1.28777,Private room
103.85507,1.3128,Entire home/apt
103.7383,1.3312899999999999,Private room
103.83781,1.29792,Entire home/apt
103.84931,1.27652,Entire home/apt
103.8449,1.28209,Entire home/apt
103.85392,1.31009,Entire home/apt
103.83858000000001,1.2955,Entire home/apt
103.82955,1.3600700000000001,Entire home/apt
103.83046,1.28389,Entire home/apt
103.88699,1.31447,Entire home/apt
103.83443,1.28544,Entire home/apt
103.73841999999999,1.33693,Private room
103.85429,1.31382,Private room
103.85126,1.29798,Private room
103.85135,1.2968600000000001,Private room
103.83039000000001,1.28168,Entire home/apt
103.85146,1.29663,Private room
103.82672,1.29572,Entire home/apt
103.85307,1.3239100000000001,Entire home/apt
103.86447,1.32792,Entire home/apt
103.80705999999999,1.29177,Entire home/apt
103.73849,1.3308,Private room
103.8209,1.35229,Entire home/apt
103.8209,1.35297,Entire home/apt
103.78338000000001,1.28179,Entire home/apt
103.84494000000001,1.28321,Entire home/apt
103.83019,1.29467,Entire home/apt
103.83385,1.28511,Entire home/apt
103.81964,1.3518299999999999,Entire home/apt
103.90878000000001,1.32071,Entire home/apt
103.84634,1.28047,Private room
103.83411,1.28627,Entire home/apt
103.84371,1.3171,Entire home/apt
103.83235,1.2825799999999998,Entire home/apt
103.74184,1.3352700000000002,Entire home/apt
103.88173,1.3184799999999999,Entire home/apt
103.85874,1.31255,Entire home/apt
103.83355999999999,1.28598,Entire home/apt
103.7822,1.2829700000000002,Entire home/apt
103.82968000000001,1.28344,Entire home/apt
103.83358,1.28565,Entire home/apt
103.85356999999999,1.32428,Entire home/apt
103.83449,1.28431,Entire home/apt
103.74199,1.33604,Entire home/apt
103.83365,1.2862200000000001,Entire home/apt
103.82975,1.2947799999999998,Entire home/apt
103.83027,1.2934,Entire home/apt
103.85223,1.30976,Entire home/apt
103.87982,1.31177,Private room
103.85706,1.31523,Entire home/apt
103.83088000000001,1.28204,Entire home/apt
103.86693000000001,1.33148,Entire home/apt
103.83192,1.2822200000000001,Entire home/apt
103.8674,1.3270899999999999,Entire home/apt
103.85432,1.32501,Entire home/apt
103.83927,1.30227,Entire home/apt
103.87737,1.29718,Entire home/apt
103.85717,1.3167799999999998,Entire home/apt
103.83046,1.29312,Entire home/apt
103.82783,1.2929700000000002,Entire home/apt
103.83004,1.29393,Entire home/apt
103.86270999999999,1.30798,Entire home/apt
103.82464,1.30459,Private room
103.82779000000001,1.29241,Entire home/apt
103.83089,1.28186,Entire home/apt
103.83306,1.3000200000000002,Entire home/apt
103.89649,1.3877700000000002,Shared room
103.85969,1.30198,Private room
103.83487,1.2844,Entire home/apt
103.85438,1.32361,Entire home/apt
103.82879,1.29663,Entire home/apt
103.86204000000001,1.3111700000000002,Private room
103.90977,1.31916,Entire home/apt
103.76656,1.2987799999999998,Entire home/apt
103.78286,1.28043,Entire home/apt
103.83408,1.28503,Entire home/apt
103.84049,1.2958,Private room
103.85844,1.30013,Entire home/apt
103.9675,1.3563399999999999,Entire home/apt
103.8288,1.29651,Private room
103.89713,1.31524,Entire home/apt
103.85880999999999,1.3143,Private room
103.89898000000001,1.3155299999999999,Entire home/apt
103.89845,1.3141200000000002,Entire home/apt
103.89704,1.31399,Entire home/apt
103.90294,1.3063,Entire home/apt
103.90625,1.32871,Entire home/apt
103.72366,1.34512,Entire home/apt
103.88194,1.31196,Entire home/apt
103.83072,1.27819,Private room
103.84728,1.2828899999999999,Entire home/apt
103.84200000000001,1.37191,Private room
103.84156,1.37227,Private room
103.84623,1.30221,Private room
103.84369000000001,1.2833700000000001,Entire home/apt
103.84138,1.3735899999999999,Private room
103.83582,1.3166200000000001,Private room
103.88718,1.3118100000000001,Entire home/apt
103.94787,1.32899,Private room
103.78052,1.33746,Entire home/apt
103.95276,1.34041,Private room
103.93195,1.3532899999999999,Shared room
103.75947,1.3196700000000001,Entire home/apt
103.80578,1.31491,Entire home/apt
103.83835,1.3062200000000002,Private room
103.90284,1.4043700000000001,Entire home/apt
103.84695,1.30217,Private room
103.83182,1.2946,Entire home/apt
103.86941,1.3289,Entire home/apt
103.83825,1.295,Entire home/apt
103.84213000000001,1.3164,Entire home/apt
103.80832,1.2922,Entire home/apt
103.72213,1.33805,Private room
103.75972,1.35795,Private room
103.84366999999999,1.32738,Private room
103.89085,1.3133299999999999,Entire home/apt
103.83903000000001,1.29682,Entire home/apt
103.70467,1.33816,Private room
103.81928,1.35175,Private room
103.72159,1.33805,Private room
103.85716,1.3159999999999998,Entire home/apt
103.85246,1.3137299999999998,Private room
103.85054000000001,1.30271,Entire home/apt
103.84619,1.3017299999999998,Private room
103.83995999999999,1.29506,Entire home/apt
103.85356999999999,1.3243200000000002,Entire home/apt
103.94654,1.3271600000000001,Entire home/apt
103.85898,1.2974,Entire home/apt
103.83839,1.29467,Entire home/apt
103.8849,1.31253,Entire home/apt
103.80711,1.2909899999999999,Entire home/apt
103.86188,1.34543,Private room
103.83564,1.30669,Private room
103.88186999999999,1.35689,Entire home/apt
103.85597,1.30514,Entire home/apt
103.83589,1.30021,Private room
103.92565,1.32195,Entire home/apt
103.85339,1.3115,Entire home/apt
103.83646999999999,1.30554,Private room
103.80709,1.29069,Entire home/apt
103.84789,1.32774,Entire home/apt
103.84224,1.3290600000000001,Private room
103.84528,1.27546,Private room
103.84564,1.28359,Entire home/apt
103.85344,1.3108899999999999,Entire home/apt
103.84368,1.28356,Entire home/apt
103.85412,1.3108,Entire home/apt
103.84035,1.29561,Entire home/apt
103.84445,1.28376,Entire home/apt
103.83674,1.3072,Entire home/apt
103.8455,1.2832,Entire home/apt
103.84508000000001,1.28405,Entire home/apt
103.85905,1.31542,Entire home/apt
103.8613,1.34995,Entire home/apt
103.8059,1.2966600000000001,Entire home/apt
103.87111,1.3685399999999999,Entire home/apt
103.84978000000001,1.28938,Entire home/apt
103.91641,1.32112,Private room
103.88168,1.3587799999999999,Entire home/apt
103.88611,1.31481,Entire home/apt
103.90754,1.31895,Entire home/apt
103.78569,1.2809,Entire home/apt
103.85421,1.30992,Entire home/apt
103.83967,1.29614,Entire home/apt
103.84794000000001,1.28894,Entire home/apt
103.83901,1.2947799999999998,Entire home/apt
103.89268,1.31374,Entire home/apt
103.7168,1.34235,Private room
103.83804,1.2975,Entire home/apt
103.84872,1.3020200000000002,Private room
103.80686,1.2903799999999999,Entire home/apt
103.84787,1.3029,Entire home/apt
103.8361,1.31633,Private room
103.85804,1.30205,Private room
103.91104,1.31729,Private room
103.85844,1.30122,Private room
103.83781,1.29736,Entire home/apt
103.85088,1.35071,Private room
103.89475,1.38583,Entire home/apt
103.84572,1.28156,Entire home/apt
103.85471,1.30376,Entire home/apt
103.85576,1.30752,Private room
103.84895999999999,1.28819,Private room
103.88674,1.31544,Entire home/apt
103.75827,1.41996,Private room
103.82141999999999,1.32689,Private room
103.84064000000001,1.29611,Entire home/apt
103.84834000000001,1.32831,Entire home/apt
103.88623,1.3130700000000002,Entire home/apt
103.88803,1.3137299999999998,Entire home/apt
103.83975,1.2963799999999999,Entire home/apt
103.85016,1.3043200000000001,Entire home/apt
103.85198000000001,1.2804200000000001,Entire home/apt
103.8404,1.2959200000000002,Entire home/apt
103.85741,1.30784,Private room
103.84145,1.29702,Private room
103.84836,1.3026200000000001,Private room
103.96389,1.3714,Entire home/apt
103.85112,1.30692,Private room
103.80808,1.32378,Private room
103.76495,1.29974,Private room
103.84040999999999,1.29587,Entire home/apt
103.83639000000001,1.29774,Entire home/apt
103.88446,1.31348,Private room
103.83863000000001,1.29874,Entire home/apt
103.92919,1.3051,Private room
103.83883,1.29667,Entire home/apt
103.8371,1.2989600000000001,Entire home/apt
103.84868,1.28862,Private room
103.83787,1.2976,Entire home/apt
103.80896,1.27247,Private room
103.84739,1.31841,Entire home/apt
103.83411,1.28595,Entire home/apt
103.9145,1.31933,Private room
103.84221,1.29582,Entire home/apt
103.84603,1.32475,Entire home/apt
103.83457,1.28409,Entire home/apt
103.83400999999999,1.28413,Entire home/apt
103.83381999999999,1.28421,Entire home/apt
103.8537,1.32141,Entire home/apt
103.85231,1.3231899999999999,Entire home/apt
103.92316,1.32249,Private room
103.89941999999999,1.31664,Entire home/apt
103.74476,1.38768,Entire home/apt
103.85356999999999,1.32507,Entire home/apt
103.87549,1.3678299999999999,Private room
103.82714,1.29031,Entire home/apt
103.82666,1.31566,Entire home/apt
103.8393,1.2974700000000001,Entire home/apt
103.84259,1.3274299999999999,Entire home/apt
103.86438000000001,1.3220399999999999,Entire home/apt
103.85445,1.31571,Entire home/apt
103.82611999999999,1.3158299999999998,Entire home/apt
103.85262,1.32345,Private room
103.87626999999999,1.36667,Private room
103.87583000000001,1.3664399999999999,Private room
103.85256,1.32405,Entire home/apt
103.84106,1.32148,Entire home/apt
103.89801,1.30745,Entire home/apt
103.85722,1.31641,Entire home/apt
103.85369,1.29521,Private room
103.8461,1.28816,Shared room
103.89965,1.30634,Entire home/apt
103.82909000000001,1.37505,Entire home/apt
103.84368,1.28195,Private room
103.84331999999999,1.2846899999999999,Private room
103.89859,1.30613,Entire home/apt
103.87684,1.3675700000000002,Private room
103.86872,1.31026,Private room
103.86721999999999,1.3316299999999999,Entire home/apt
103.89881,1.30797,Entire home/apt
103.87495,1.36515,Private room
103.88747,1.31372,Entire home/apt
103.91082,1.39798,Private room
103.85752,1.31469,Entire home/apt
103.85707,1.31621,Entire home/apt
103.8479,1.28965,Private room
103.8429,1.3245200000000001,Entire home/apt
103.85701,1.3163799999999999,Entire home/apt
103.83886,1.29501,Entire home/apt
103.85769,1.31464,Entire home/apt
103.85897,1.31691,Entire home/apt
103.83823000000001,1.29701,Entire home/apt
103.88271,1.3143,Entire home/apt
103.83525999999999,1.28368,Entire home/apt
103.83383,1.28404,Entire home/apt
103.8321,1.28255,Entire home/apt
103.84735,1.32829,Entire home/apt
103.83131,1.28308,Entire home/apt
103.86186,1.36491,Private room
103.8318,1.28357,Entire home/apt
103.90026,1.30762,Entire home/apt
103.84442,1.28294,Private room
103.90205999999999,1.30208,Private room
103.86203,1.30872,Entire home/apt
103.88193000000001,1.31493,Entire home/apt
103.84288000000001,1.29193,Private room
103.91305,1.3193,Entire home/apt
103.84123000000001,1.29331,Entire home/apt
103.86264,1.3019100000000001,Entire home/apt
