longitude,latitude,neighbourhood_group
103.75813000000001,1.31457,West Region
103.83334,1.28551,Central Region
103.83445,1.28406,Central Region
103.85684,1.3151899999999999,Central Region
103.85464,1.31294,Central Region
103.84549,1.27498,Central Region
103.76162,1.3043799999999999,West Region
103.84899,1.32762,Central Region
103.8767,1.30982,Central Region
103.85396,1.32438,Central Region
103.85348,1.32324,Central Region
103.88015,1.31168,Central Region
103.87601,1.31056,Central Region
103.84071,1.2761,Central Region
103.85351,1.30155,Central Region
103.8762,1.3099299999999998,Central Region
103.85331,1.2802799999999999,Central Region
103.87762,1.31027,Central Region
103.85364,1.32104,Central Region
103.87613,1.31047,Central Region
103.88734000000001,1.3123,Central Region
103.85396999999999,1.32445,Central Region
103.84056,1.29387,Central Region
103.87756,1.31176,Central Region
103.86901,1.3396700000000001,Central Region
103.87801,1.31019,Central Region
103.88691999999999,1.31146,Central Region
103.84838,1.32697,Central Region
103.84437,1.27515,Central Region
103.84738,1.3284200000000002,Central Region
103.84866,1.32708,Central Region
103.87679,1.31059,Central Region
103.8853,1.31065,Central Region
103.88745,1.31341,Central Region
103.87684,1.30971,Central Region
103.88518,1.31111,Central Region
103.84565,1.28959,Central Region
103.84271,1.28427,Central Region
103.88556,1.31192,Central Region
103.84432,1.32701,Central Region
103.8781,1.31197,Central Region
103.84289,1.32686,Central Region
103.85736,1.31544,Central Region
103.85412,1.28095,Central Region
103.89668,1.31548,Central Region
103.87615,1.3111,Central Region
103.8769,1.31155,Central Region
103.88681,1.31125,Central Region
103.87751999999999,1.3116,Central Region
103.87661,1.30985,Central Region
103.89693,1.31403,Central Region
103.90165999999999,1.30025,Central Region
103.87631999999999,1.31,Central Region
103.88535,1.3118,Central Region
103.88653000000001,1.3132,Central Region
103.87799,1.3454700000000002,North-East Region
103.84168000000001,1.29834,Central Region
103.853,1.3129,Central Region
103.85265,1.31354,Central Region
103.82551,1.30904,Central Region
103.85183,1.3239100000000001,Central Region
103.85414,1.3130000000000002,Central Region
103.84903,1.28641,Central Region
103.85345,1.31374,Central Region
103.85728,1.31287,Central Region
103.80666,1.29162,Central Region
103.84316,1.2988,Central Region
103.88667,1.31195,Central Region
103.90046,1.29969,Central Region
103.8429,1.2988899999999999,Central Region
103.85462,1.31576,Central Region
103.77131999999999,1.34135,Central Region
103.77221,1.34128,Central Region
103.85443000000001,1.31379,Central Region
103.87674,1.31196,Central Region
103.8564,1.29704,Central Region
103.89439,1.31443,Central Region
103.8479,1.30115,Central Region
103.87346,1.30988,Central Region
103.89998,1.30749,Central Region
103.85225,1.31779,Central Region
103.83026,1.28467,Central Region
103.85932,1.3124,Central Region
103.85924,1.31122,Central Region
103.82956,1.2943799999999999,Central Region
103.86081,1.31057,Central Region
103.85283000000001,1.3013,Central Region
103.88303,1.31565,Central Region
103.859,1.31111,Central Region
103.85967,1.31015,Central Region
103.78501999999999,1.27955,Central Region
103.85238000000001,1.3766399999999999,North-East Region
103.84263,1.29726,Central Region
103.88731,1.3116,Central Region
103.84858,1.32761,Central Region
103.84864,1.28044,Central Region
103.83192,1.37632,North-East Region
103.86148,1.3036299999999998,Central Region
103.86012,1.31925,Central Region
103.82339,1.29424,Central Region
103.88488000000001,1.31408,Central Region
103.84685,1.31979,Central Region
103.85592,1.3156700000000001,Central Region
103.85524000000001,1.3157299999999998,Central Region
103.8551,1.3150600000000001,Central Region
103.84328000000001,1.28179,Central Region
103.86288,1.3038299999999998,Central Region
103.83864,1.29275,Central Region
103.88965999999999,1.31732,Central Region
103.82364,1.29306,Central Region
103.85195,1.28039,Central Region
103.93606,1.3125,East Region
103.84517,1.27548,Central Region
103.84891,1.2785799999999998,Central Region
103.85298,1.32076,Central Region
103.83825999999999,1.27825,Central Region
103.85919,1.3106200000000001,Central Region
103.88716,1.3146799999999998,Central Region
103.91188000000001,1.3125,East Region
103.8392,1.30067,Central Region
103.84340999999999,1.32861,Central Region
103.86403,1.32879,Central Region
103.84494000000001,1.27529,Central Region
103.84631999999999,1.28968,Central Region
103.85785,1.30958,Central Region
103.77507,1.36924,West Region
103.80826,1.2921,Central Region
103.84074,1.31574,Central Region
103.83736999999999,1.31685,Central Region
103.79433,1.3105,Central Region
103.82571999999999,1.31236,Central Region
103.84614,1.3189799999999998,Central Region
103.83386,1.28509,Central Region
103.87613,1.31005,Central Region
103.885,1.3145,Central Region
103.86724,1.32978,Central Region
103.85392,1.3141,Central Region
103.85893,1.3186200000000001,Central Region
103.85914,1.30313,Central Region
103.86773000000001,1.33053,Central Region
103.88744,1.31382,Central Region
103.84392,1.32552,Central Region
103.91178000000001,1.3119999999999998,East Region
103.91325,1.3103,East Region
103.91139,1.31161,East Region
103.86782,1.3307799999999999,Central Region
103.86950999999999,1.33571,Central Region
103.8155,1.32199,Central Region
103.89986999999999,1.3062,Central Region
103.95317,1.34534,East Region
103.85519000000001,1.31588,Central Region
103.92872,1.32492,East Region
103.8407,1.31473,Central Region
103.87669,1.30946,Central Region
103.84634,1.2872299999999999,Central Region
103.85415,1.31406,Central Region
103.83851999999999,1.2949899999999999,Central Region
103.87808000000001,1.30999,Central Region
103.86843,1.33216,Central Region
103.85477,1.29716,Central Region
103.84461999999999,1.28296,Central Region
103.87804,1.31033,Central Region
103.87778,1.30987,Central Region
103.8541,1.31254,Central Region
103.87634,1.31146,Central Region
103.86521,1.32213,Central Region
103.84872,1.28166,Central Region
103.84864,1.28043,Central Region
103.85535,1.32255,Central Region
103.87624,1.31034,Central Region
103.85426,1.314,Central Region
103.8544,1.31375,Central Region
103.85379,1.32584,Central Region
103.85269,1.3250600000000001,Central Region
103.84907,1.32786,Central Region
103.85369,1.32251,Central Region
103.76074,1.38008,West Region
103.85323000000001,1.31419,Central Region
103.85240999999999,1.32264,Central Region
103.82979,1.29312,Central Region
103.84685,1.32746,Central Region
103.85103000000001,1.32427,Central Region
103.84964000000001,1.2813299999999999,Central Region
103.85311,1.32545,Central Region
103.87591,1.31037,Central Region
103.85431,1.3116299999999999,Central Region
103.85207,1.3235299999999999,Central Region
103.8499,1.32655,Central Region
103.85303,1.39088,North-East Region
103.84674,1.3026200000000001,Central Region
103.8776,1.3102,Central Region
103.85041,1.32634,Central Region
103.82223,1.32075,Central Region
103.82049,1.3202399999999999,Central Region
103.85696,1.3103200000000002,Central Region
103.85038,1.32855,Central Region
103.8361,1.2743799999999998,Central Region
103.84940999999999,1.28755,Central Region
103.82491,1.31331,Central Region
103.8886,1.29704,Central Region
103.81433,1.32255,Central Region
103.90033000000001,1.30782,Central Region
103.89126999999999,1.3165799999999999,Central Region
103.90143,1.30807,Central Region
103.90126,1.30721,Central Region
103.83352,1.37295,North-East Region
103.8999,1.30797,Central Region
103.94301999999999,1.33212,East Region
103.87062,1.3093700000000001,Central Region
103.83499,1.28357,Central Region
103.83881,1.31427,Central Region
103.85964,1.31074,Central Region
103.89888,1.31138,Central Region
103.74136999999999,1.33431,West Region
103.85991,1.31024,Central Region
103.83936,1.30203,Central Region
103.86171999999999,1.31,Central Region
103.86018,1.32819,Central Region
103.86157,1.3102,Central Region
103.83955,1.30172,Central Region
103.90668000000001,1.31941,East Region
103.84355,1.27637,Central Region
103.84562,1.2752700000000001,Central Region
103.86046,1.31206,Central Region
103.83469000000001,1.30368,Central Region
103.83655999999999,1.29446,Central Region
103.73849,1.33406,West Region
103.84572,1.28302,Central Region
103.75886,1.31592,West Region
103.89315,1.31867,Central Region
103.81512,1.26701,Central Region
103.82865,1.30795,Central Region
103.86135,1.3015299999999999,Central Region
103.85258,1.30274,Central Region
103.84485,1.27341,Central Region
103.94467,1.3702299999999998,East Region
103.85256,1.3145200000000001,Central Region
103.84719,1.32609,Central Region
103.85887,1.30473,Central Region
103.85365999999999,1.32095,Central Region
103.84323,1.2947600000000001,Central Region
103.84724,1.29993,Central Region
103.84912,1.29139,Central Region
103.8498,1.27705,Central Region
103.85191999999999,1.30131,Central Region
103.8522,1.32475,Central Region
103.78634,1.3334700000000002,Central Region
103.86627,1.3287200000000001,Central Region
103.85365999999999,1.32254,Central Region
103.85072,1.28027,Central Region
103.89041,1.31518,Central Region
103.83332,1.2844,Central Region
103.85406,1.28054,Central Region
103.96337,1.34348,East Region
103.8336,1.2836,Central Region
103.85814,1.31187,Central Region
103.86528,1.32759,Central Region
103.86425,1.32789,Central Region
103.88585,1.31346,Central Region
103.85954,1.31313,Central Region
103.82972,1.2959,Central Region
103.85208,1.32382,Central Region
103.8514,1.29946,Central Region
103.84034,1.2962799999999999,Central Region
103.95915,1.37883,East Region
103.86533,1.32723,Central Region
103.86107,1.3112,Central Region
103.85682,1.31104,Central Region
103.89681999999999,1.31512,Central Region
103.85092,1.3228,Central Region
103.85344,1.32218,Central Region
103.85235,1.30596,Central Region
103.84049,1.31445,Central Region
103.87548000000001,1.31295,Central Region
103.85949000000001,1.3119399999999999,Central Region
103.88555,1.29993,Central Region
103.79639,1.30901,Central Region
103.84745,1.3283399999999999,Central Region
103.84714,1.32818,Central Region
103.85258,1.3225799999999999,Central Region
103.83788,1.30108,Central Region
103.807,1.291,Central Region
103.77905,1.43106,North Region
103.84373000000001,1.27639,Central Region
103.94561999999999,1.37527,East Region
103.83861,1.28955,Central Region
103.96056,1.3145200000000001,East Region
103.95711999999999,1.34541,East Region
103.83985,1.2816100000000001,Central Region
103.8655,1.32923,Central Region
103.84478,1.2740799999999999,Central Region
103.79339,1.31441,Central Region
103.85016999999999,1.27668,Central Region
103.90163000000001,1.3081399999999999,Central Region
103.90065,1.3073700000000001,Central Region
103.89981,1.30942,Central Region
103.90204,1.3085799999999999,Central Region
103.81713,1.29005,Central Region
103.82857,1.30846,Central Region
103.81599,1.29023,Central Region
103.82812,1.31887,Central Region
103.8854,1.31416,Central Region
103.83788,1.30855,Central Region
103.84121,1.2984,Central Region
103.85837,1.3123200000000002,Central Region
103.83406,1.28315,Central Region
103.85426,1.3258,Central Region
103.85002,1.27799,Central Region
103.78851,1.30059,Central Region
103.86375,1.32956,Central Region
103.86575,1.32815,Central Region
103.86166,1.3113,Central Region
103.83855,1.29462,Central Region
103.83447,1.29677,Central Region
103.83915999999999,1.3852,North-East Region
103.84631,1.28109,Central Region
103.83842,1.27661,Central Region
103.83448,1.29847,Central Region
103.84899999999999,1.30261,Central Region
103.84715,1.32774,Central Region
103.84900999999999,1.28884,Central Region
103.85068000000001,1.31254,Central Region
103.83448,1.2849,Central Region
103.86179,1.31221,Central Region
103.89867,1.31463,Central Region
103.83972,1.29645,Central Region
103.85412,1.3138,Central Region
103.84714,1.28216,Central Region
103.89520999999999,1.31228,Central Region
103.85159,1.29934,Central Region
103.87671999999999,1.30966,Central Region
103.84917,1.3221399999999999,Central Region
103.89859,1.31522,Central Region
103.85983,1.31053,Central Region
103.89659,1.31161,Central Region
103.8974,1.31554,Central Region
103.89816,1.31426,Central Region
103.80636,1.31266,Central Region
103.85361,1.32362,Central Region
103.85408000000001,1.32408,Central Region
103.85336,1.32264,Central Region
103.85191999999999,1.32287,Central Region
103.85200999999999,1.30122,Central Region
103.85282,1.31969,Central Region
103.85274,1.28082,Central Region
103.86324,1.31938,Central Region
103.85238000000001,1.32229,Central Region
103.85396,1.32409,Central Region
103.84548000000001,1.28942,Central Region
103.85129,1.28071,Central Region
103.84956,1.30082,Central Region
103.88315,1.31586,Central Region
103.86239,1.30054,Central Region
103.82808,1.29839,Central Region
103.8643,1.32787,Central Region
103.89703,1.31443,Central Region
103.87809,1.3102,Central Region
103.85179000000001,1.30288,Central Region
103.86211,1.321,Central Region
103.85346,1.32134,Central Region
103.84846,1.32839,Central Region
103.89844000000001,1.31473,Central Region
103.84523,1.27377,Central Region
103.8645,1.32912,Central Region
103.86174,1.3002200000000002,Central Region
103.84231,1.28237,Central Region
103.86465,1.32794,Central Region
103.84159,1.29435,Central Region
103.8857,1.31569,Central Region
103.85387,1.30003,Central Region
103.84546999999999,1.28306,Central Region
103.83999,1.24526,Central Region
103.84869,1.30256,Central Region
103.83498,1.29755,Central Region
103.87623,1.31168,Central Region
103.83665,1.2759,Central Region
103.86416,1.32939,Central Region
103.8254,1.29355,Central Region
103.86231,1.3214299999999999,Central Region
103.80398000000001,1.3150899999999999,Central Region
103.74633,1.34841,West Region
103.85027,1.30167,Central Region
103.78874,1.30221,Central Region
103.84029,1.27493,Central Region
103.85314,1.32443,Central Region
103.84939,1.27682,Central Region
103.85044,1.27905,Central Region
103.84091,1.2797399999999999,Central Region
103.84756999999999,1.32714,Central Region
103.84899999999999,1.32782,Central Region
103.88923,1.31447,Central Region
103.85812,1.30207,Central Region
103.73303,1.34679,West Region
103.85983,1.3024799999999999,Central Region
103.85795999999999,1.30209,Central Region
103.86003000000001,1.30179,Central Region
103.86012,1.3020200000000002,Central Region
103.94037,1.34764,East Region
103.85943,1.30189,Central Region
103.7893,1.33065,Central Region
103.85908,1.30088,Central Region
103.78575,1.28031,Central Region
103.9143,1.3202399999999999,East Region
103.87099,1.33683,Central Region
103.86327,1.32081,Central Region
103.78778,1.3327200000000001,Central Region
103.78453,1.3028600000000001,Central Region
103.84246,1.2803,Central Region
103.86453,1.32647,Central Region
103.89694,1.31247,Central Region
103.85813,1.31041,Central Region
103.8585,1.3160399999999999,Central Region
103.84825,1.32809,Central Region
103.85398,1.31321,Central Region
103.83583,1.4238,North Region
103.82774,1.29488,Central Region
103.86305,1.32956,Central Region
103.85325,1.29755,Central Region
103.86525999999999,1.32944,Central Region
103.84513000000001,1.2832700000000001,Central Region
103.84461,1.32634,Central Region
103.85374,1.2805,Central Region
103.84482,1.28296,Central Region
103.8536,1.32261,Central Region
103.84528,1.27463,Central Region
103.84595999999999,1.27414,Central Region
103.86565999999999,1.32697,Central Region
103.85322,1.3140399999999999,Central Region
103.8671,1.32689,Central Region
103.88531,1.31235,Central Region
103.8284,1.29407,Central Region
103.83268000000001,1.29873,Central Region
103.86564,1.3280100000000001,Central Region
103.86022,1.3035299999999999,Central Region
103.77051,1.3436,Central Region
103.84535,1.28178,Central Region
103.85855,1.3051,Central Region
103.85852,1.30325,Central Region
103.86044,1.30392,Central Region
103.85139000000001,1.32348,Central Region
103.85358000000001,1.32374,Central Region
103.85369,1.32075,Central Region
103.84966999999999,1.30136,Central Region
103.85337,1.32421,Central Region
103.82907,1.3658299999999999,Central Region
103.84274,1.28582,Central Region
103.84083000000001,1.27439,Central Region
103.85880999999999,1.31683,Central Region
103.84352,1.28435,Central Region
103.83751,1.30912,Central Region
103.85401999999999,1.3134,Central Region
103.88513,1.31185,Central Region
103.75154,1.3466,West Region
103.89859,1.31418,Central Region
103.89683000000001,1.31473,Central Region
103.84238,1.27749,Central Region
103.89709,1.3159399999999999,Central Region
103.86543,1.3283200000000002,Central Region
103.83665,1.29094,Central Region
103.83159,1.36445,Central Region
103.83046,1.29702,Central Region
103.85351999999999,1.3289799999999998,Central Region
103.91476,1.31952,East Region
103.87786,1.31009,Central Region
103.90151,1.31501,Central Region
103.8854,1.3125799999999999,Central Region
103.8723,1.3115299999999999,Central Region
103.87765999999999,1.31044,Central Region
103.87751,1.3101200000000002,Central Region
103.87744,1.30996,Central Region
103.87629,1.31026,Central Region
103.84523,1.27396,Central Region
103.89904,1.3142,Central Region
103.84980999999999,1.3011,Central Region
103.86522,1.35284,North-East Region
103.85403000000001,1.3239100000000001,Central Region
103.84691,1.32676,Central Region
103.78763000000001,1.30474,Central Region
103.88861,1.3160399999999999,Central Region
103.85178,1.32293,Central Region
103.92312,1.31235,East Region
103.91592,1.32388,East Region
103.86434,1.31663,Central Region
103.83774,1.42845,North Region
103.88586,1.31249,Central Region
103.82058,1.35133,North Region
103.86804000000001,1.33095,Central Region
103.88750999999999,1.3149899999999999,Central Region
103.8765,1.31174,Central Region
103.76586,1.29859,West Region
103.85293,1.31463,Central Region
103.88824,1.31596,Central Region
103.89316,1.3134,Central Region
103.89761,1.3125,Central Region
103.86375,1.3279100000000001,Central Region
103.8866,1.31435,Central Region
103.87772,1.3111899999999999,Central Region
103.89737,1.31513,Central Region
103.88651999999999,1.3150700000000002,Central Region
103.8986,1.31397,Central Region
103.89453,1.31492,Central Region
103.89679,1.31418,Central Region
103.87761,1.31134,Central Region
103.87959000000001,1.31269,Central Region
103.8783,1.30982,Central Region
103.87784,1.31178,Central Region
103.8518,1.3221,Central Region
103.92061,1.3373700000000002,East Region
103.88817,1.3161,Central Region
103.83874,1.29026,Central Region
103.76398,1.29819,West Region
103.86206,1.31095,Central Region
103.84567,1.2758,Central Region
103.85425,1.28009,Central Region
103.88726,1.3149,Central Region
103.76426,1.29977,West Region
103.87671999999999,1.31015,Central Region
103.89749,1.3146799999999998,Central Region
103.85231,1.3229,Central Region
103.85016,1.31693,Central Region
103.82718,1.29649,Central Region
103.83653000000001,1.27746,Central Region
103.88701999999999,1.31644,Central Region
103.88005,1.31097,Central Region
103.85253,1.31265,Central Region
103.76951,1.34477,Central Region
103.88863,1.31454,Central Region
103.84876,1.3262399999999999,Central Region
103.84687,1.30603,Central Region
103.90146999999999,1.3079399999999999,Central Region
103.86343000000001,1.32174,Central Region
103.88891,1.31518,Central Region
103.88513,1.31312,Central Region
103.85354,1.32421,Central Region
103.90016,1.29985,Central Region
103.88588,1.31179,Central Region
103.89686,1.31417,Central Region
103.88672,1.3128,Central Region
103.9153,1.32528,East Region
103.88020999999999,1.3127,Central Region
103.88613000000001,1.3135299999999999,Central Region
103.88405,1.2992299999999999,Central Region
103.85297,1.3055700000000001,Central Region
103.79929,1.31331,Central Region
103.85255,1.3240299999999998,Central Region
103.82829,1.35648,Central Region
103.7788,1.31376,Central Region
103.81875,1.3517700000000001,North Region
103.85333,1.3127799999999998,Central Region
103.87619000000001,1.3137299999999998,Central Region
103.86425,1.3203799999999999,Central Region
103.85428,1.29554,Central Region
103.85171,1.3213,Central Region
103.92642,1.31314,East Region
103.83044,1.29049,Central Region
103.8303,1.29139,Central Region
103.83083,1.29037,Central Region
103.85343,1.32476,Central Region
103.82737,1.31669,Central Region
103.84748,1.29857,Central Region
103.80779,1.2917100000000001,Central Region
103.85526999999999,1.3121399999999999,Central Region
103.88456,1.31083,Central Region
103.84506,1.2748700000000002,Central Region
103.85958000000001,1.3095299999999999,Central Region
103.84411,1.27498,Central Region
103.90371999999999,1.30588,Central Region
103.85713,1.31131,Central Region
103.82935,1.2963,Central Region
103.84615,1.27379,Central Region
103.91198,1.30198,Central Region
103.85958000000001,1.31125,Central Region
103.83946,1.29721,Central Region
103.85342,1.27928,Central Region
103.84980999999999,1.30075,Central Region
103.84253000000001,1.30521,Central Region
103.86055999999999,1.311,Central Region
103.83091999999999,1.3165200000000001,Central Region
103.85453000000001,1.29526,Central Region
103.85871999999999,1.31229,Central Region
103.86578,1.3282399999999999,Central Region
103.91577,1.32669,East Region
103.84504,1.27515,Central Region
103.90629,1.30326,Central Region
103.78331,1.3043200000000001,Central Region
103.84824,1.27599,Central Region
103.8467,1.2828700000000002,Central Region
103.84581999999999,1.2828600000000001,Central Region
103.84546999999999,1.28243,Central Region
103.84496999999999,1.2822,Central Region
103.84872,1.28147,Central Region
103.84385,1.27506,Central Region
103.85413,1.31378,Central Region
103.88659,1.30661,Central Region
103.84304,1.3283,Central Region
103.85721,1.29894,Central Region
103.84875,1.28146,Central Region
103.85255,1.30926,Central Region
103.83917,1.29511,Central Region
103.75986,1.38104,West Region
103.79117,1.44013,North Region
103.85623000000001,1.31073,Central Region
103.85439000000001,1.3008600000000001,Central Region
103.83225999999999,1.36389,Central Region
103.8853,1.3130000000000002,Central Region
103.88404,1.314,Central Region
103.85738,1.30961,Central Region
103.84515,1.2755100000000001,Central Region
103.85278000000001,1.31387,Central Region
103.84483,1.27509,Central Region
103.88681,1.29891,Central Region
103.84804,1.30189,Central Region
103.85245,1.31511,Central Region
103.90064,1.30554,Central Region
103.86055,1.30407,Central Region
103.84295,1.2831,Central Region
103.86236,1.3022,Central Region
103.84549,1.28294,Central Region
103.8531,1.32302,Central Region
103.81054,1.32108,Central Region
103.88569,1.3114,Central Region
103.96595,1.35601,East Region
103.85065999999999,1.3224,Central Region
103.83632,1.2757399999999999,Central Region
103.88133,1.3129899999999999,Central Region
103.84421999999999,1.27494,Central Region
103.96486999999999,1.38045,East Region
103.84673000000001,1.3181,Central Region
103.88428,1.31141,Central Region
103.88004000000001,1.31246,Central Region
103.85651,1.31159,Central Region
103.96119,1.3785399999999999,East Region
103.84729,1.31731,Central Region
103.86570999999999,1.3502399999999999,North-East Region
103.84635,1.27339,Central Region
103.84634,1.27383,Central Region
103.85243,1.32261,Central Region
103.84585,1.27524,Central Region
103.8524,1.32392,Central Region
103.88795999999999,1.35575,North-East Region
103.86445,1.3215,Central Region
103.84883,1.28009,Central Region
103.89896999999999,1.30729,Central Region
103.95465,1.37835,East Region
103.89851999999999,1.31565,Central Region
103.8452,1.2749700000000002,Central Region
103.84486,1.28206,Central Region
103.84704,1.30279,Central Region
103.89529,1.31302,Central Region
103.8435,1.28362,Central Region
103.82706999999999,1.3096700000000001,Central Region
103.87963,1.31316,Central Region
103.89858000000001,1.31409,Central Region
103.87679,1.31023,Central Region
103.89806999999999,1.3140399999999999,Central Region
103.84923,1.32759,Central Region
103.87626999999999,1.30975,Central Region
103.87768,1.3099100000000001,Central Region
103.87821,1.30996,Central Region
103.81962,1.4076799999999998,North Region
103.87822,1.3114,Central Region
103.86511,1.32949,Central Region
103.87613,1.3112,Central Region
103.88714,1.31303,Central Region
103.8852,1.31126,Central Region
103.89873,1.31434,Central Region
103.89715,1.31577,Central Region
103.89811,1.3062799999999999,Central Region
103.8542,1.31465,Central Region
103.87796,1.30972,Central Region
103.90024,1.30611,Central Region
103.89747,1.31521,Central Region
103.90009,1.30655,Central Region
103.89684,1.31524,Central Region
103.88675,1.3130600000000001,Central Region
103.8547,1.31459,Central Region
103.84335,1.2946799999999998,Central Region
103.86052,1.31221,Central Region
103.87961999999999,1.31276,Central Region
103.87805,1.31225,Central Region
103.90737,1.31693,East Region
103.89862,1.3072,Central Region
103.8448,1.41169,North Region
103.84376,1.4123,North Region
103.90012,1.30723,Central Region
103.85345,1.32312,Central Region
103.8999,1.3072700000000002,Central Region
103.89806,1.30584,Central Region
103.88533000000001,1.30088,Central Region
103.93727,1.31134,East Region
103.87998,1.31302,Central Region
103.85306,1.32175,Central Region
103.88417,1.29875,Central Region
103.85289,1.32335,Central Region
103.8985,1.31523,Central Region
103.85331,1.31641,Central Region
103.88408000000001,1.31189,Central Region
103.84326999999999,1.41182,North Region
103.8526,1.32276,Central Region
103.86762,1.33504,Central Region
103.84466,1.41016,North Region
103.83726,1.2903200000000001,Central Region
103.83787,1.29188,Central Region
103.87891,1.31116,Central Region
103.88116,1.31322,Central Region
103.83024,1.28241,Central Region
103.83084000000001,1.28387,Central Region
103.84894,1.2873,Central Region
103.83081,1.28261,Central Region
103.8366,1.29615,Central Region
103.76061,1.3799,West Region
103.82928000000001,1.29627,Central Region
103.90431,1.3741700000000001,North-East Region
103.90009,1.30654,Central Region
103.79871999999999,1.30303,Central Region
103.89405,1.31368,Central Region
103.84533,1.28159,Central Region
103.88853,1.3153,Central Region
103.89737,1.31566,Central Region
103.90167,1.30903,Central Region
103.88454,1.31178,Central Region
103.89856,1.31574,Central Region
103.83451,1.2854700000000001,Central Region
103.80713,1.29483,Central Region
103.79666999999999,1.33503,Central Region
103.80552,1.29461,Central Region
103.80776999999999,1.2918100000000001,Central Region
103.85025,1.281,Central Region
103.84923,1.28021,Central Region
103.8065,1.2966799999999998,Central Region
103.83764000000001,1.29654,Central Region
103.85499,1.2976,Central Region
103.84421,1.2997100000000001,Central Region
103.85750999999999,1.31199,Central Region
103.84536,1.28175,Central Region
103.96446999999999,1.35615,East Region
103.74341,1.3348200000000001,West Region
103.82919,1.28414,Central Region
103.90049,1.30778,Central Region
103.84521,1.28155,Central Region
103.90159,1.30996,Central Region
103.90088,1.30921,Central Region
103.90039,1.3093700000000001,Central Region
103.74303,1.33572,West Region
103.75979,1.38053,West Region
103.89813000000001,1.3140100000000001,Central Region
103.91483000000001,1.3212,East Region
103.90881,1.31926,East Region
103.88735,1.31251,Central Region
103.85911999999999,1.30167,Central Region
103.84629,1.2822,Central Region
103.89877,1.31433,Central Region
103.89649,1.31426,Central Region
103.88662,1.3155299999999999,Central Region
103.91336,1.32287,East Region
103.9512,1.3127,East Region
103.84679,1.28301,Central Region
103.84985999999999,1.2786899999999999,Central Region
103.84629,1.28151,Central Region
103.84676,1.39095,North-East Region
103.8264,1.3159100000000001,Central Region
103.83445,1.2967600000000001,Central Region
103.78604,1.30798,Central Region
103.84640999999999,1.32665,Central Region
103.86399,1.32999,Central Region
103.78258000000001,1.30623,Central Region
103.91463,1.32513,East Region
103.83254000000001,1.2843,Central Region
103.83458,1.31572,Central Region
103.83465,1.30708,Central Region
103.84164,1.2776299999999998,Central Region
103.86014,1.3109899999999999,Central Region
103.88794,1.31359,Central Region
103.76499,1.29882,West Region
103.96035,1.31476,East Region
103.85045,1.32772,Central Region
103.84998,1.32641,Central Region
103.8492,1.2805,Central Region
103.8458,1.27345,Central Region
103.88659,1.31274,Central Region
103.84527,1.28376,Central Region
103.8543,1.29561,Central Region
103.74204,1.33588,West Region
103.887,1.31521,Central Region
103.82865,1.29339,Central Region
103.8857,1.31073,Central Region
103.84312,1.28454,Central Region
103.86032,1.31192,Central Region
103.84388,1.27429,Central Region
103.83037,1.43877,North Region
103.86894000000001,1.33782,Central Region
103.87680999999999,1.31171,Central Region
103.85280999999999,1.27594,Central Region
103.8543,1.31186,Central Region
103.91159,1.3181,East Region
103.84639,1.2815299999999998,Central Region
103.84510999999999,1.27532,Central Region
103.88595,1.31364,Central Region
103.86215,1.30864,Central Region
103.75884,1.35696,West Region
103.88681,1.31314,Central Region
103.83438000000001,1.4164700000000001,North Region
103.88318000000001,1.31436,Central Region
103.83542,1.2984200000000001,Central Region
103.73397,1.34469,West Region
103.8848,1.35562,North-East Region
103.84359,1.33997,Central Region
103.84793,1.2801200000000001,Central Region
103.84983000000001,1.32469,Central Region
103.78584000000001,1.42803,North Region
103.74159,1.33405,West Region
103.73317,1.34415,West Region
103.7322,1.34473,West Region
103.84626,1.28799,Central Region
103.88749,1.31467,Central Region
103.84085,1.29508,Central Region
103.80672,1.29024,Central Region
103.84689,1.32674,Central Region
103.83869,1.3006,Central Region
103.74384,1.33332,West Region
103.85918000000001,1.30356,Central Region
103.85861,1.30375,Central Region
103.86016,1.30376,Central Region
103.86,1.30467,Central Region
103.85128,1.2996299999999998,Central Region
103.89758,1.31561,Central Region
103.8969,1.3144200000000001,Central Region
103.87608,1.31155,Central Region
103.85016999999999,1.30403,Central Region
103.88253,1.31246,Central Region
103.8285,1.2958,Central Region
103.82799999999999,1.3166200000000001,Central Region
103.88693,1.31124,Central Region
103.75001999999999,1.35955,West Region
103.82925,1.31732,Central Region
103.82829,1.31831,Central Region
103.90616999999999,1.32464,East Region
103.84501,1.28352,Central Region
103.85961,1.3117,Central Region
103.84119,1.29441,Central Region
103.88268000000001,1.31253,Central Region
103.84653,1.28151,Central Region
103.91534,1.32427,East Region
103.91398000000001,1.32213,East Region
103.84833,1.30671,Central Region
103.74185,1.33441,West Region
103.84425,1.28219,Central Region
103.84503000000001,1.28219,Central Region
103.83395,1.28614,Central Region
103.88798,1.31489,Central Region
103.82738,1.29443,Central Region
103.89761999999999,1.31561,Central Region
103.89676999999999,1.3144,Central Region
103.8429,1.2823799999999999,Central Region
103.89698,1.31579,Central Region
103.85271,1.30925,Central Region
103.75941999999999,1.38139,West Region
103.83438000000001,1.28539,Central Region
103.834,1.28483,Central Region
103.84571,1.27699,Central Region
103.86179,1.3034700000000001,Central Region
103.84428,1.28325,Central Region
103.89829,1.3143,Central Region
103.82902,1.2961,Central Region
103.85868,1.31408,Central Region
